Tweet,HS,Abusive,HS_Individual,HS_Group,HS_Religion,HS_Race,HS_Physical,HS_Gender,HS_Other,HS_Weak,HS_Moderate,HS_Strong
Terhitung dalam 2 tahun terakhir sudah 4 kali Presiden USER hadir di tengah-tengah keluarga besar PPP. ; Ini menunjukkan kecintaan dan hubungan emosional yg sangat kuat antara PPP dengan Presiden USER ; #PPPForJokowi; #MunasUlamaPPP ; #Romahurmuziy ;,0,0,0,0,0,0,0,0,0,0,0,0
"The Lie Tju atau Lie Tju Seroja atau The Lie Tju Seroja siswi SD Katolik Karya Yosef, 1978-1983, istrinya Ronaldo Pardede. The Lie Tju shi wo de qizi ... wo de ... RoDe ... Ronaldo Pardede qizi.'",0,0,0,0,0,0,0,0,0,0,0,0
"USER USER Terima Kasih USER yang telah menjaga Pancasila selama 32 Tahun, dari ancaman bahaya laten komunis.'",0,0,0,0,0,0,0,0,0,0,0,0
USER Awakarin makan buaya\nIya iya (?)',0,0,0,0,0,0,0,0,0,0,0,0
"Info : Warga Baduy setelah selesai memperingati tradisi Seba di Pendopo Pemkab Lebak akan dilanjutkan kembali bertemu dengan Gubernur Banten Wahidin Halim hari ini, Sabtu (21/4) #SebaBaduy2018 #alambanten",0,0,0,0,0,0,0,0,0,0,0,0
"Rachmawati: Soekarno Tak Pernah Lempar Sembako untuk Rakyat; ; ""Hati saya teriris, dianggap apa rakyat dilempar-lempar (sembako/souvenir) itu. Saya berkaca kepemimpinan ayah saya, beliau tidak pernah melakukan itu,""",0,0,0,0,0,0,0,0,0,0,0,0
USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER Ini klo hanya ikut iku,0,0,0,0,0,0,0,0,0,0,0,0
USER Agama : .....\nDi ktp tertulis \nAgama : ........\nIslam\nHindu\nKepercayaan\nNusantara\nKristen',0,0,0,0,0,0,0,0,0,0,0,0
"USER Film ini masuk gak yah... Film korea judulnya ""Wish"" atau ""Hope"". Itu nyeritain anak kecil yang diperkosa sampe harus ada bagian anusnya apa yah yang dioperasi dan ngalamin (maaf) cacat permanen gitu. Pokoknya nyeritain dia sama ayahnya dia ju",0,0,0,0,0,0,0,0,0,0,0,0
"pada kebisuan yang terlalu bisu, ada kata-kata yang kusebut dalam kalbu, seperti doa-doa, ada sejumlah harap yang diakhiri dengan banyak semoga. ~USER'",0,0,0,0,0,0,0,0,0,0,0,0
Pagi Civa FEB UI. Bagi mahasiswa/i semester 4-6 FEB UI bisa mendaftar untuk mengikuti Pelatihan Perencanaan Karir Fakultas Ekonomi dan Bisnis Universitas Indonesia. Registrasikan dirimu dulu untuk mendapat detail informasinya dari CDC FEB UI. Register :,0,0,0,0,0,0,0,0,0,0,0,0
"Saya percaya dan mendukung apa yang disampaikan bung USER karena beliau aktivis tulen bukan abal-abal. Sebelum berkiprah di Partai USER beliau dikenal konsisten berjuang untuk kepentingan ""wong cilik"" dan pernah dipenjarakan. #JAMANnyaHuta",0,0,0,0,0,0,0,0,0,0,0,0
USER ngaco nih kunti',0,0,0,0,0,0,0,0,0,0,0,0
"USER Kristen nusantara, hindu Nusantara, Budha nusantara, katolik nusantara, protestan nusantara, khong hu tju nusantara,.... Yg ada nusantara koes plus... Wkk wkkk'",0,0,0,0,0,0,0,0,0,0,0,0
USER USER Hehehehe...Muhammadiyah sudah biasa mas. Dulu Kiai Dahlan dituduh kyai Kafir dll :-)',0,0,0,0,0,0,0,0,0,0,0,0
INFO IRAK:\nSyiah Sadrist Koalisi dgn Komunis untuk Menangkan Pemilu di Irak\n(Tak Menutup Kemungkinan dapat Terjadi di Negara Lain) \xe2\x80\x94 khawatir',0,0,0,0,0,0,0,0,0,0,0,0
"Ia mengatakan bahwa tindakan Soemantri itu (seorang pejabat negara, atas nama negara, memenuhi undangan perusahaan swasta asing) tidak patut.\n#Freeport51'",0,0,0,0,0,0,0,0,0,0,0,0
USER Ihh sipit kepoo\xf0\x9f\x98\x9d',0,0,0,0,0,0,0,0,0,0,0,0
"Ada 3 hal yang paling aku sukai di dunia ini, yaitu Matahari, Bulan dan Kamu. Matahari untuk siang hari, Bulan untuk malam hari dan Kamu untuk selamanya dihatiku.'",0,0,0,0,0,0,0,0,0,0,0,0
"Kalo ak jadi Gubernur Bank, akan kuminta seluruh pecahan uang dicetak dengan wajah USER",0,0,0,0,0,0,0,0,0,0,0,0
Menurutnya semua orang bisa menjadi Budha dengan berbuat baik. Semua agama mengajarkan kebaikan dan kasih sayang kepada sesama nya.',0,0,0,0,0,0,0,0,0,0,0,0
USER Ingat ya bapak ibu klo ga ada perbedaan di dunia ini semua mau di sama in ...aneh ga coba simak dulu...itu bagaikan masakan tanpa garam...istlhnya\nDi dunia pria semua .bagus ga atau cewek smua bagus kga..atau kristen smua atau islam smua ...,0,0,0,0,0,0,0,0,0,0,0,0
"Mari membela Islam tanpa maksiat, tanpa saling memaki, mencaci, berghibah, bernamimah, melaknat,â?¦",0,0,0,0,0,0,0,0,0,0,0,0
Din Syamsuddin berharap konsep wasatiyah Islam bisa menjadi ciri dan identitas umat Islam di tingkat nasional masing-masing negara maupun di tingkat global.; #muslimpro #KTTUlama2018 #KTTIslamWasatiyyah #indonesiabisa #indonesiabertoleransi ;,0,0,0,0,0,0,0,0,0,0,0,0
"USER Rosario, dogma Maria Diangkat Ke Surga, bbrp hari raya gereja Katolik, misal hari raya Tubuh dan Darah Kristus, Hari Raya Kerahiman, ds",0,0,0,0,0,0,0,0,0,0,0,0
USER Jangan suka buang sampah sembarangan.',0,0,0,0,0,0,0,0,0,0,0,0
"USER USER Amrik negara maju dan contoh demokrasi, kenapa presiden yg rasialis yg terpilih, bagaimana menurut anda..'",0,0,0,0,0,0,0,0,0,0,0,0
"Laskar liar yang terdiri dari para penjahat, kelompok jawara yang ingin mengambil tanah-tanah milik para Tuan Tionghoa, dan Laskar Hitam'",0,0,0,0,0,0,0,0,0,0,0,0
"\xe2\x80\x9cPada pagi hari, di antara hambaKu ada yang beriman kepadaKu dan ada yang kafir. Siapa yang mengatakan \xe2\x80\x99Muthirna bi fadhlillahi wa rohmatih\xe2\x80\x99 (Kita diberi hujan karena karunia dan rahmat Allah), maka dialah yang beriman ke",0,0,0,0,0,0,0,0,0,0,0,0
"Beauty is in the eye of the beholder. Buat standar kecantikan internesyenel itu cacat, buatku lesung pipi menambah nikmat. Ugh.'",0,0,0,0,0,0,0,0,0,0,0,0
*Bravoo Presiden Jokowi !ð???* Presiden Joko Widodo (Jokowi) tercatat sudah merampungkan 30 proyek strategis nasional (PSN) yang terhitung sejak 2016-2017. Apa saja?,0,0,0,0,0,0,0,0,0,0,0,0
"\xe2\x80\x94 karena lo semua ngga pernah nanggepin gue, iyaa emg ngga selalu ngacangin sih. Tapi pliss. Lo semua kayak mandang gue 'dasar autis kerjaannya main hp mulu' \nPliss gue ini cari pelampiasan. Lo semua ngga ada di posisi gue. Jadi gausah banyak",0,0,0,0,0,0,0,0,0,0,0,0
USER Iya eh makanya dikupingku kek gak asing wkwk',0,0,0,0,0,0,0,0,0,0,0,0
\xe3\x85\xa4\n... dari tubuhku yang kurus ini. walau masih muda orang itu memiliki punggung yang sudah terlihat tegap dan lebar. matanya sipit dengan dua tanda di kelopaknya dan garis wajahnya terlihat menggambarkan watak galak.\n\n(cont.)',0,0,0,0,0,0,0,0,0,0,0,0
"USER Tkw/ Tkl/ tki belom disebut mbak, ini gak cm ke negara tujuan kayak arab, misal keluarga majikan jalan jalan ke amerika, kita bs di ajak mbak heheehe \xf0\x9f\x98\x81\xf0\x9f\x98\x81\xf0\x9f\x98\x81'",0,0,0,0,0,0,0,0,0,0,0,0
USER Dari jakarta utara yang baru di tutup sama gubernur baru itu loh :(,0,0,0,0,0,0,0,0,0,0,0,0
Hati-Hati Berita Pilkada yang Berbau Hoax #madiun #madiuntoday #100thmadiun #KotaKarismatikMadiun #tolakcukaiilegal; Kunjungi juga,0,0,0,0,0,0,0,0,0,0,0,0
USER Yng suka nyinyir itulah antek asing aseng yng sebenarnya dan ga akan suka indonesia maju dan berhasil..',0,0,0,0,0,0,0,0,0,0,0,0
USER USER Terbaik! Tak pernah exist zaman rejim Najib \xe2\x9c\x8c',0,0,0,0,0,0,0,0,0,0,0,0
lesbi celaka........ URL,0,0,0,0,0,0,0,0,0,0,0,0
"Bukan hanya anjing, babi pun demikian. Monggo jika berkenan \xf0\x9f\x91\x89 URL URL",0,0,0,0,0,0,0,0,0,0,0,0
"USER Ayah aku OKU, tangan kiri cacat. Alhamdulilah semua kerja dia boleh handle. Aku bersyukur dapat ayah yg istimewa.'",0,0,0,0,0,0,0,0,0,0,0,0
USER USER Wah bawang nya aseng nih gan',0,0,0,0,0,0,0,0,0,0,0,0
"Semakan peningkatan kali keempat terhadap KDNK Malaysia oleh Bank Dunia adalah petanda jelas bahawa kerajaan Barisan Nasional menguruskan ekonomi dengan baik, kata Datuk Seri Najib Tun Razak; ; #BersamaBN #HebatkanNegaraku #JomBN #HidupRakyat #ManifestoBN",0,0,0,0,0,0,0,0,0,0,0,0
USER USER ahh kayaknya ga peduli deh meski pake jaket fekaes skalipun.. mo pake jaket pki jugak tetep lanjut aja.. toh dibuka juga kan? huehue',0,0,0,0,0,0,0,0,0,0,0,0
"Hadeeeh, sebaik2nya menyembunyikan bangkai pda akhirnya akan ke cium jga baunya! \xf0\x9f\x98\x85\xf0\x9f\x98\x82 ~ ku gak ikut2an ah ~'",0,0,0,0,0,0,0,0,0,0,0,0
Karena aku hanyalah aku.\nYang lebih suka bisu.\nAcap kali tak acuh.\nDan memandangmu dari jauh.',0,0,0,0,0,0,0,0,0,0,0,0
â?¶Pkl 09.15 wib ; Kanit Binmas Ipda Mt. Hutasoit melaks Sambang dan menyampaikan pesan2 kamtibmas ttg pilgub dan pilkada 2018 kpd Karyawan BRI Ranting Muara DAMENRA SIHITE dkk di Desa Hutanagodang Kec. Muara Kab. Tap. Utara.,0,0,0,0,0,0,0,0,0,0,0,0
USER Yg di kuatirkan pki triak pki .',0,0,0,0,0,0,0,0,0,0,0,0
"AB: suka tiba-tiba ngomong kasar, masi susah mengontrol emosi.",0,0,0,0,0,0,0,0,0,0,0,0
"Cek Kesiapan Pengaman Pilkada, Ternyata Polres Samarinda ... - Tribun Kaltim",0,0,0,0,0,0,0,0,0,0,0,0
"35 Kreasi Kreatif Kertas dan Koran Bekas ï¿½ï¿½ï¿½ Lynde Sitepu | | Rp70.000,00 #bukugpu",0,0,0,0,0,0,0,0,0,0,0,0
"Bukannya kita tumbang, tapi justru kita yang sukses mengadu domba komunis dg liberalis hingga membuat pusing sang perancang perang. Kita tampil sebagai bangsa pemenang.'",0,0,0,0,0,0,0,0,0,0,0,0
Hadi hanya sesuai sebagai 'ustaz kampung' - Dr M; #PRU14 #JomUndi #MyUndi; ;,0,0,0,0,0,0,0,0,0,0,0,0
"USER USER USER USER Jadi kata kafir itu jg bukan kata yg diobral begitu saja.Juga bukan utk ditutup tutupi.Mmg kejahatan tetaplah kejahatan,bukan salah agamanya,sukunya,warna kulitnya,profesinya...pribadi orangnya",0,0,0,0,0,0,0,0,0,0,0,0
"semua sukubangsa melakukan itu tidak terkecuali arab Hejaz. kita tahu Mesir mempraktekannya dgn nama seperti Akhen-Aten. Mesopotamian seperti Awel-Marduk. atau orang Ibrani-Yahudi dgn Ishma-El, Yeho-hanan etc.'",0,0,0,0,0,0,0,0,0,0,0,0
"USER Lg cari dukungan ke mr presiden aseng,'",0,0,0,0,0,0,0,0,0,0,0,0
(((Katolik Nusantara)))',0,0,0,0,0,0,0,0,0,0,0,0
FIFA siasat isu `suara monyet' aksi Perancis-Russia URL,0,0,0,0,0,0,0,0,0,0,0,0
10.Presiden Jokowi berharap skema kerja sama ini juga dapat dilakukan di dalam pembangunan-pembangunan lainnya.â?¦â?¦â?¦,0,0,0,0,0,0,0,0,0,0,0,0
"USER USER USER Siapa bilang orang yang ngehina agama gak kena hukum pidana? Malah orang yang sebenarnya gak bermaksud menghina agama tapi mengucapkan kata"" yg membuat 'mayoritas' tersinggung langsung dihujat dan dikenai hukum.",0,0,0,0,0,0,0,0,0,0,0,0
"USER USER USER Saya tdk bilang musnahkan org yg mengkafirkan org lain.\nKlu bicara hukum ya..? Dgn mengatakan ""Bunuh Kafir"" (klu org itu ada) ya...itu sdh masuk intimidasi &amp; ancaman yg sdh masuk dalil hukum.'",0,0,0,0,0,0,0,0,0,0,0,0
Terdapat satu kajian di mana Bani Jawi atau pun bangsa Melayu itu berasal daripada keturunan Nabi Ibrahim AS dari isteri ke 3 yang bernama Siti Qaturah atau Katurah di mana banyak tertulis di kitab kitab kuno yahudi. KATURAH bermaksud kemenyan atau wangi,0,0,0,0,0,0,0,0,0,0,0,0
imejin gue sm jebi udh modar ketabrak meteor',0,0,0,0,0,0,0,0,0,0,0,0
"Sehingga catatan itu yang kami buka kembali. Tidak boleh dilupakan pengalaman Pilkada DKI Jakarta 2017, USER dan USER yang diusung Partai Gerindra dan USER berhasil menumbangkan petahana yang diusung oleh koalisi besar yang dimotori",0,0,0,0,0,0,0,0,0,0,0,0
"USER Gua kayanya iya deh, setiap buka kacamata temen gua blg ""sipit banget woi beda, pake aja kacamatanya lagi"" \xf0\x9f\x98\x82\xf0\x9f\x91\x8c'",0,0,0,0,0,0,0,0,0,0,0,0
"USER Sama aku jugaa.. Aku malah gak seberapa sih, adekku yang lebih sipit wkwkw'",0,0,0,0,0,0,0,0,0,0,0,0
mau beli kitab kuning di roudhatulkutub aja lagi ada promo lho order smswa pinff recommended,0,0,0,0,0,0,0,0,0,0,0,0
"USER Tol dibangun buat asing aseng yg punya duit, biar gampang transportasinya buat njarah sumber alam di daerah2 ts",0,0,0,0,0,0,0,0,0,0,0,0
"Tbh, aku dgn abang like anjing dgn kucing. 24/7 gaduh. Pernah sekali kiteorg gaduh sampai bertumbuk. Then dia lari rumah. Tapi, selang sehari baik balik.'",0,0,0,0,0,0,0,0,0,0,0,0
Abang bisa bahasa asing ya?\nBasa asing?...ga bisa!\nLha itu tadi yes no yes no?\nItu kan basa inggris dek bukan basa asing \xf0\x9f\x98\x91',0,0,0,0,0,0,0,0,0,0,0,0
USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER,0,0,0,0,0,0,0,0,0,0,0,0
"Ketika cinta menyapa, mungkin akan membuat buta hati tuli telinga. Tapi logika harus tetap terjaga agar tak terluka karenanya.'",0,0,0,0,0,0,0,0,0,0,0,0
"USER USER Terimakasih jokowi, semoga tahun depan Presiden baru bisa juga ada kebijakan yang lebih baik. Aaminn'",0,0,0,0,0,0,0,0,0,0,0,0
USER USER USER USER Katanya anti Asing.. dolar minggat harusnya sukuran dong.. malah mumet\xf0\x9f\x98\x80\nCermah doa toa dan ayat solusi segala macam persoalan.. sekalipun produktivitas minim tapi tuntutan setinggi langit',0,0,0,0,0,0,0,0,0,0,0,0
"2,Orang-orang (Yahudi dan Nasrani) yang telah Kami beri Al Kitab (Taurat dan Injil) mengenal Muhammad'",0,0,0,0,0,0,0,0,0,0,0,0
USER smoga saja....historinya bknnya inggris yg menghadiahi yahudi sisa PD2 wil israel skrg?',0,0,0,0,0,0,0,0,0,0,0,0
USER yg perlu dipertanyakan jga adlh sikap mardani AS yg jg kader partai islam,0,0,0,0,0,0,0,0,0,0,0,0
dekalarasi pilkada 2018 aman dan anti hoax Toga jemirahan jabon,0,0,0,0,0,0,0,0,0,0,0,0
"USER USER USER USER Kondisi mencret setelah minum susu kental manis bukan disebabkan oleh kadar gula di dalamnya, kondisi tersebut bisa terjadi karena banyak faktor seperti adanya intoleransi individu terhadap susu sapi.'",0,0,0,0,0,0,0,0,0,0,0,0
USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER ...anti aseng...',0,0,0,0,0,0,0,0,0,0,0,0
USER Aku nggak dicepetin lho akhirnya jijik sendiri. WOI IYAA IKUTAN TAHAN NAPAS AKU PAS KEJAR KEJARAN',0,0,0,0,0,0,0,0,0,0,0,0
USER USER USER USER Jaman rejim ini banyak temennya yg spt dia....jadi saling berebut.....makin lupa haram halalnya....malah mungkin gak tau itu haram..yg penting hidup enak...',0,0,0,0,0,0,0,0,0,0,0,0
USER Pdhl kebaya buat melestarikan budaya dan salah satu cara biar ga corat coret:(,0,0,0,0,0,0,0,0,0,0,0,0
USER USER Kenapaa? Kan asik..; Etapi tergantung budaya apa sih wkwkwkwk,0,0,0,0,0,0,0,0,0,0,0,0
"USER Habis baca ini aku takut karena aku merasa 'insecure attachment' both ambivient dan disorganized ada dalam diri aku. Jadi aku cacat ya? Aku harus gimana untuk memperbaiki itu ka phoerange? Bagaimana ka USER menghadapi itu semua?""",0,0,0,0,0,0,0,0,0,0,0,0
(33) Program8: Peningkatan program bantuan sarana dan prasarana keagamaan dan kesejahteraan guru agama formal dan non formal. #Asyikm3nang USER #Asyikm3nang,0,0,0,0,0,0,0,0,0,0,0,0
"USER Sejak saya jadi jurnalis sampai kini,saya baru mendengar ada Islam Nusantara. Jangan2_nanti ada yg iseng bilang Hindu Nusantara,Kristen Nusantara,Budha Nusantra dst. Islam adalah Agama sama seperti Agama lainnya. Ga ada tuh embel2.'",0,0,0,0,0,0,0,0,0,0,0,0
"Bani: (makan pisang) ""kak han aku belom pernah lho liat orang kepleset karna kulit pisang"" trus dia naroh kulit pisang di lantai trus jalan sambil pura-pura ga liat.\n""Licin juga ternyata kak han""\nYha terserah\xf0\x9f\x98\xad'",0,0,0,0,0,0,0,0,0,0,0,0
Warga Pemuteran tolak Berita hoax dan dukung pilkada damai,0,0,0,0,0,0,0,0,0,0,0,0
USER INUS adalah modus para antek kaum liberal...Syiah dan Yahudi untuk menghancurkan Islam umumnya dan Ahlussunah Sunnah pada khususnya.',0,0,0,0,0,0,0,0,0,0,0,0
"Polisi Masih Selidiki Kasus Presiden #PKS, Punya Kemungkinan Tak Ada Unsur Pidana",0,0,0,0,0,0,0,0,0,0,0,0
"Ane baru tau kalo Spiderman itu ternyata Agama-nya Katholik, sedangkan Batman itu Kristen Monorit.",0,0,0,0,0,0,0,0,0,0,0,0
"1. Meriah! Acara temu masyarakat Indonesia dgn Gubernur USER di KJRI Istanbul. Khususnya kpd para pelajar, Bapak Gubernur berpesan agar membangun jaringan dahulu sblm kembali ke Indonesia USER",0,0,0,0,0,0,0,0,0,0,0,0
USER USER USER USER Namanya pembelian investasi dananya bisa dari 2 equity(modal) dan debt(utang). Bank2 tsb cm menyediakan pinjaman dgan bunga yg sgt competitive. Bukan berarti jdi milik asing lagi. Kepemilikan ttp milik Indo,0,0,0,0,0,0,0,0,0,0,0,0
"USER SMA gw dlu Katolik, tp berasa SMA negeri. Jumlah Katolik, Kristen, Budha, Hindu, dan Islam hampir merata. haha'",0,0,0,0,0,0,0,0,0,0,0,0
"Tasik Chini yg diiktiraf Rizab Biosfera oleh UNESCO sesungguhnya kaya dengan khazanah alam semulajadi, flora &amp; fauna.; ; Namun sejak 2009, persekitaran kawasan itu semakin terjejas akibat kegiatan pembalakan, perlombongan &amp; perladangan yg tidak ter",0,0,0,0,0,0,0,0,0,0,0,0
USER AKU NAYEON BUKAN BOLOT\xf0\x9f\x98\xa0',0,0,0,0,0,0,0,0,0,0,0,0
"USER USER Aktivis 98 dulu berhasil menumbangkan rezim orba, krna KKN,..\n\nAktivis 98 zaman now... Tujuan nya mau membubarkan PKS,..???\n\nNumpang tanya.... Anda aktivis 98 yg reformis atw penyusup yg bermental komunis...???'",0,0,0,0,0,0,0,0,0,0,0,0
Setiausaha Agung Pas Datuk Takiyuddin Hassan sahkan ada pihak cuba pinda perlembagaan parti ini seperti yang dikatakan Presiden parti sebelum ini.,0,0,0,0,0,0,0,0,0,0,0,0
"Ada baiknya partai2 koalisi pendukung Jokowi menyepakati salah 1 metode mendapatkan Cawapres Jokowi. Menugaskan bbrp lembaga survei punya reputasi baik, untuk mengukur tingkat elektabilitas sejumlah pasangan Jokowi. Kemudian serahkan 2 atau 3 teratas utk d",0,0,0,0,0,0,0,0,0,0,0,0
USER Kompedium Ajaran Sosial Gereja juga masih oke sampai sekarang mbak. Cuman yang beginian gak dapet prioritas di sekolah katolik.',0,0,0,0,0,0,0,0,0,0,0,0
"Bu, di perpustakaan orangnya pada bisu ya bu? | hah? Emang knp nak? | tuh mereka pada diem2an, ga ada yg bersuara | -__- ,'",0,0,0,0,0,0,0,0,0,0,0,0
"Setiap mau survei ke pulau2 terpencil di Nabire, Papua. Pasti ga pernah lupa nanya ada buaya muaranya ga? Dan jawabannya pasti ada. Di situ gw berharap kebesaran Allah untuk menjaga keselamatan semuanya \xf0\x9f\x99\x8f'",0,0,0,0,0,0,0,0,0,0,0,0
USER USER Pak aher kita doronguntuk menjadi presiden atau wakil .kebanggaan masyarakat jabar,0,0,0,0,0,0,0,0,0,0,0,0
"Albert Einstein baru bisa bicara pada umur 3 tahun, karena dia mengalami cacat otak sehingga daya pikirnya sangat lambat'",0,0,0,0,0,0,0,0,0,0,0,0
WKWKWKWKWKWKWKWKKWKWKWKWKWKWKWKKW kirain anjing main golf URL,0,0,0,0,0,0,0,0,0,0,0,0
"Jgn terlalu taksub dgn pemerintahan bercorak demokrasi. Demokrasi adalah sesuatu yang dicipta oleh Yahudi Zionis untuk mendapatkan hak mereka di muka bumi ini suatu ketika dahulu. Demokrasi mampu mencetuskan huru-hara. Contohnya, isu menuntut hak drpd go",0,0,0,0,0,0,0,0,0,0,0,0
"USER Negeri Perak hari ini menyatakan sokongan penuh dan tidak berbelah bahagi terhadap kepimpinan Perdana Menteri, Datoâ?? Seri USER #HebatkanNegaraku #BersamaBN - Datuk Seri R.S USER Presiden USER #DahulukanRakyat USER",0,0,0,0,0,0,0,0,0,0,0,0
"USER iya, tdi cacad'",0,0,0,0,0,0,0,0,0,0,0,0
Makin hari berita makin lucu saja. Akrobat politik dilakukan demi menggerus elektabilitas Presiden Jokowi yang begitu tinggi.,0,0,0,0,0,0,0,0,0,0,0,0
"Belum pernah ada pelatih asing yang menjuarai Piala Dunia. Yang terbaru, Roberto Martinez (melatih Belgia), juga gagal di semifinal.'",0,0,0,0,0,0,0,0,0,0,0,0
USER USER SubhanAllah sekolah di sekolah kristen namun iman dan kepercayaan terhadap Alloh dan Agama islam semakin besar.',0,0,0,0,0,0,0,0,0,0,0,0
Siapa curi sampin lelaki sekolah agama ni,0,0,0,0,0,0,0,0,0,0,0,0
"HEBOH... Anies Bertemu Erdogan, Warganet: Gubernur rasa Presiden, Tidak Plonga Plongo; ; ""Ngobrolnya Nyambung. Gak Plonga Plongo. Pemimpin Muslim ya begini,"" komen warganet.; ; ð???ð???; ;",0,0,0,0,0,0,0,0,0,0,0,0
USER Gapapa goblok yg penting pinter',0,0,0,0,0,0,0,0,0,0,0,0
"USER USER Lah, serius? Macem umat katolik dulu sebelum renaissance? Kok gitu \xf0\x9f\x98\x95'",0,0,0,0,0,0,0,0,0,0,0,0
"3. Presiden USER: Di sisi promosi, untuk #AsianGames2018 ini baik di media-media lokal maupun internasional saya lihat belum ada pergerakan yang sangat signifikan. Oleh sebab itu saya minta ini betul-betul diperhatikan #JokowiPacuPromosiAsianGames #YukP",0,0,0,0,0,0,0,0,0,0,0,0
"USER jadi TKI formal juga bisa (jd millionaire) Om Admin. \n\nRekan2 yg bekerja di sektor oil &amp; gas di TimTeng (Kuwait, UAE &amp; Qatar) rata-rata berpenghasilan bersih 5000 USD perbulan. Itu level operator, blom yg level engineer atau m",0,0,0,0,0,0,0,0,0,0,0,0
Presiden Minta Proyek Strategis Nasional 2017 Segera Dirampungkan -,0,0,0,0,0,0,0,0,0,0,0,0
"USER USER Alhamdulillah 73 taun Indonesia Merdeka urang Jabar gaduh Bandara Internasional, Hatur nuhun Bapak Presiden USER ; Sing dipasihan sehat sinareng kakiatan kangge janten pemimpin 2periode, mugi dikobul ku Alloh, amin YRA",0,0,0,0,0,0,0,0,0,0,0,0
"USER Awalnya pasti mikir enggak kok enggak, cuma sekedar bacaan aja kan\n\nTapi sadar gasadar sih kita disadarin buat nerima lgbt dari bacaan ff itu, setelah itu kita mudah ngeimajinasiin bias dengan other bias bxb... yahhhh begitu deh pokoknya",0,0,0,0,0,0,0,0,0,0,0,0
agar mimpi menjadi nyata,0,0,0,0,0,0,0,0,0,0,0,0
USER USER Luar biasa seorang Gubernur disambut oleh Presiden,0,0,0,0,0,0,0,0,0,0,0,0
"USER USER USER USER USER USER USER USER USER USER USER Ini terkait dg peciptaan lapangan kerja, dan teknologi terbarukan bukan prioritas tenaga asing yg dibawa investor.'",0,0,0,0,0,0,0,0,0,0,0,0
USER USER Benar. Tp adakah kita menghalang mereka belajar di sekolah agama kita? Saya tk pasti. Di UK dan US juga ada sekolah2 monastic spt sekolah katolik atau universiti2 kristian. Kenapa boleh? Kerana yg minoriti la perlu assimilate k,0,0,0,0,0,0,0,0,0,0,0,0
"Nasehat Ulama kpd Elit Politik yg sombong dan angkuh serta rasa memiliki Negara ini , padahal titipan dari Allah Swt .",0,0,0,0,0,0,0,0,0,0,0,0
USER sipit bgt: ( wkwk',0,0,0,0,0,0,0,0,0,0,0,0
"USER Saya mau tanya, kitab suci yg anda gunakan sesuai dgn agama yg anda anut apa, apakah isi dari kitab suci anda itu sdh tergenapi atau blm dlm kehidupan anda skng ini",0,0,0,0,0,0,0,0,0,0,0,0
"Kita pernah asing kemudian saling membahagiakan, waktu berputar, kita kembali asing:))'",0,0,0,0,0,0,0,0,0,0,0,0
USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER,0,0,0,0,0,0,0,0,0,0,0,0
"USER Salam ustaz...nak tanya...apakah hukum Kalau dalam bab jual beli seharian kita... Pembeli dan penjual tak sebut akad seperti ""saya jual"" dan ""saya beli""....",0,0,0,0,0,0,0,0,0,0,0,0
KLHK Upayakan Pemerataan Ekonomi Melalui TORA di Kawasan Hutan dan Perhutanan Sosial,0,0,0,0,0,0,0,0,0,0,0,0
"USER USER menurut saya ""men-sosialis-kan"" pendidikan bukan ide yg buruk, (istilah ""komunis"" tidak relevan). kalau pendidikan di buat kompetisi, ujung2nya yg duitnya banyak yg menang.reward n punishment hrsnya ttp ada meskipun kualitas se",0,0,0,0,0,0,0,0,0,0,0,0
